shipment_id,origin_city,dest_city,mode,carrier,dest_tier,distance_km,weight_kg,delivery_time_days,cost_inr,delayed,ship_date
1447,Kochi,Hyderabad,Air,InHouse Fleet,Tier-1,207.0,11.58,0.7,1535.0,0,2026-06-14
1448,Kochi,Indore,Road,Partner-A,Tier-2,657.0,2.84,3.2,664.0,1,2026-08-11
1449,Nagpur,Kochi,Road,Partner-A,Tier-2,728.0,10.34,1.9,882.0,0,2026-04-03
1450,Pune,Kochi,Road,InHouse Fleet,Tier-2,579.0,1.75,2.3,639.0,0,2026-02-10
1451,Kochi,Pune,Road,InHouse Fleet,Tier-1,447.0,6.32,2.4,716.0,0,2026-05-28
1452,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,405.0,8.66,3.2,659.0,0,2026-07-14
1453,Kochi,Pune,Road,InHouse Fleet,Tier-1,170.0,2.9,1.1,321.0,0,2026-03-28
1454,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,443.0,3.77,1.8,547.0,0,2026-06-17
1455,Bengaluru,Indore,Rail,Partner-A,Tier-2,805.0,5.6,2.3,764.0,0,2026-03-26
1456,Coimbatore,Kochi,Road,InHouse Fleet,Tier-2,681.0,4.27,2.7,856.0,0,2026-07-24
1457,Nagpur,Bengaluru,Road,InHouse Fleet,Tier-1,557.0,3.48,2.6,693.0,0,2026-05-16
1458,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,431.0,9.97,2.6,752.0,0,2026-05-13
1459,Nagpur,Indore,Road,Partner-B,Tier-2,734.0,12.39,3.1,951.0,0,2026-01-25
1460,Hyderabad,Pune,Road,Partner-B,Tier-1,139.0,11.9,1.0,631.0,0,2026-02-08
1461,Coimbatore,Pune,Road,Partner-B,Tier-1,149.0,7.66,1.8,307.0,0,2026-06-14
1463,Coimbatore,Pune,Road,InHouse Fleet,Tier-1,236.0,8.41,1.6,512.0,0,2026-05-05
1464,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,180.0,2.49,1.8,295.0,0,2026-04-15
1465,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,251.0,5.21,2.0,430.0,0,2026-01-05
1467,Chennai,Indore,Road,Partner-A,Tier-2,611.0,5.95,3.3,831.0,1,2026-05-16
1468,Nagpur,Chennai,Road,Partner-B,Tier-1,501.0,6.82,1.9,659.0,0,2026-08-24
1469,Pune,Indore,Air,Partner-B,Tier-2,592.0,6.73,1.1,2005.0,1,2026-01-04
1470,Bengaluru,Coimbatore,Road,InHouse Fleet,Tier-2,365.0,5.61,2.1,480.0,0,2026-06-18
1471,Coimbatore,Pune,Road,Partner-A,Tier-1,555.0,7.6,2.9,837.0,0,2026-03-01
1472,Chennai,Indore,Air,InHouse Fleet,Tier-2,499.0,6.52,1.4,1815.0,0,2026-02-23
1473,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,639.0,6.51,3.2,856.0,0,2026-05-30
1474,Chennai,Kochi,Road,Partner-A,Tier-2,730.0,3.08,3.0,863.0,0,2026-03-19
1475,Kochi,Coimbatore,Air,InHouse Fleet,Tier-2,686.0,2.0,1.4,2063.0,0,2026-01-19
1476,Kochi,Hyderabad,Air,InHouse Fleet,Tier-1,547.0,6.84,1.8,2042.0,0,2026-07-24
1478,Kochi,Hyderabad,Road,Partner-A,Tier-1,436.0,3.9,1.7,589.0,0,2026-04-09
1479,Nagpur,Pune,Road,Partner-A,Tier-1,195.0,3.2,1.6,345.0,0,2026-03-09
1480,Kochi,Nagpur,Road,InHouse Fleet,Tier-2,1042.0,8.82,2.7,1206.0,0,2026-02-02
1481,Hyderabad,Nagpur,Road,Partner-B,Tier-2,685.0,5.25,2.5,872.0,0,2026-05-30
1482,Coimbatore,Indore,Road,InHouse Fleet,Tier-2,623.0,13.61,3.0,1023.0,0,2026-07-12
1483,Nagpur,Coimbatore,Road,InHouse Fleet,Tier-2,824.0,8.17,3.3,982.0,0,2026-05-19
1484,Bengaluru,Coimbatore,Rail,Partner-A,Tier-2,695.0,2.91,2.7,666.0,0,2026-01-16
1485,Indore,Nagpur,Road,Partner-A,Tier-2,722.0,8.89,2.8,1013.0,0,2026-07-15
1486,Indore,Coimbatore,Road,Partner-B,Tier-2,1099.0,7.34,3.5,1185.0,0,2026-05-07
1487,Indore,Nagpur,Road,InHouse Fleet,Tier-2,600.0,2.82,1.6,702.0,0,2026-04-03
1488,Bengaluru,Indore,Road,Partner-A,Tier-2,593.0,3.52,2.2,698.0,0,2026-08-19
1489,Bengaluru,Chennai,Road,Partner-A,Tier-1,371.0,8.6,1.9,629.0,0,2026-02-13
1490,Bengaluru,Nagpur,Road,Partner-B,Tier-2,843.0,0.99,2.2,806.0,0,2026-08-18
1491,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,79.0,0.6,0.5,120.0,0,2026-08-04
1492,Indore,Coimbatore,Road,Partner-A,Tier-2,296.0,6.24,2.3,457.0,0,2026-01-09
1493,Indore,Nagpur,Air,Partner-A,Tier-2,544.0,5.9,1.5,1811.0,0,2026-07-19
1494,Chennai,Nagpur,Air,InHouse Fleet,Tier-2,356.0,6.65,1.4,1494.0,0,2026-03-19
1495,Nagpur,Indore,Road,InHouse Fleet,Tier-2,574.0,5.91,2.6,767.0,0,2026-03-20
1497,Kochi,Chennai,Air,Partner-A,Tier-1,440.0,7.53,0.8,1746.0,0,2026-07-09
1498,Kochi,Indore,Air,Partner-B,Tier-2,490.0,12.5,1.1,2083.0,1,2026-03-27
1499,Hyderabad,Chennai,Road,Partner-A,Tier-1,93.0,5.52,2.1,235.0,0,2026-08-17
1500,Indore,Kochi,Air,Partner-A,Tier-2,662.0,1.45,1.2,1814.0,0,2026-01-15
1501,Hyderabad,Indore,Road,Partner-A,Tier-2,805.0,0.86,2.6,827.0,0,2026-01-06
1502,Nagpur,Coimbatore,Air,InHouse Fleet,Tier-2,345.0,4.19,0.9,1268.0,0,2026-01-01
1503,Nagpur,Bengaluru,Rail,InHouse Fleet,Tier-1,498.0,4.27,1.5,527.0,0,2026-01-20
1504,Hyderabad,Coimbatore,Road,InHouse Fleet,Tier-2,797.0,1.71,3.4,899.0,0,2026-08-21
1505,Indore,Coimbatore,Air,InHouse Fleet,Tier-2,822.0,0.46,0.8,2101.0,0,2026-06-13
1506,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,569.0,3.94,2.0,633.0,0,2026-05-10
1507,Kochi,Chennai,Rail,Partner-A,Tier-1,746.0,16.22,2.5,934.0,0,2026-03-11
1508,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,586.0,7.31,3.3,785.0,0,2026-01-02
1509,Kochi,Coimbatore,Air,InHouse Fleet,Tier-2,670.0,6.86,0.8,2266.0,0,2026-05-11
1510,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,575.0,4.82,1.5,718.0,0,2026-01-07
1511,Indore,Chennai,Road,InHouse Fleet,Tier-1,350.0,,1.3,604.0,0,2026-03-25
1512,Indore,Coimbatore,Road,Partner-B,Tier-2,926.0,7.84,3.5,1014.0,0,2026-07-11
1514,Bengaluru,Kochi,Air,Partner-A,Tier-2,408.0,1.91,1.4,1337.0,0,2026-06-18
1516,Nagpur,Bengaluru,Rail,Partner-A,Tier-1,195.0,19.03,0.6,597.0,0,2026-02-23
1517,Indore,Hyderabad,Road,Partner-B,Tier-1,598.0,2.05,2.4,585.0,0,2026-02-10
1518,Hyderabad,Bengaluru,Road,Partner-A,Tier-1,534.0,8.35,3.1,645.0,0,2026-04-25
1520,Coimbatore,Hyderabad,Road,Partner-A,Tier-1,285.0,2.23,1.8,325.0,0,2026-05-13
1521,Nagpur,Indore,Road,Partner-B,Tier-2,804.0,6.02,2.9,1027.0,0,2026-08-05
1522,Bengaluru,Coimbatore,Road,Partner-A,Tier-2,711.0,8.98,2.7,1010.0,0,2026-04-12
1523,Bengaluru,Pune,Road,Partner-A,Tier-1,620.0,1.17,2.6,660.0,0,2026-03-23
1524,Coimbatore,Kochi,Road,InHouse Fleet,Tier-2,663.0,2.46,1.7,716.0,0,2026-03-04
1525,Coimbatore,Indore,Road,Partner-A,Tier-2,835.0,2.61,2.7,845.0,0,2026-01-01
1526,Hyderabad,Coimbatore,Road,InHouse Fleet,Tier-2,1126.0,4.46,3.4,1194.0,0,2026-01-25
1527,Indore,Chennai,Rail,Partner-A,Tier-1,458.0,6.59,1.6,497.0,0,2026-07-28
1528,Bengaluru,Nagpur,Air,InHouse Fleet,Tier-2,659.0,16.43,1.9,2921.0,1,2026-06-23
1529,Nagpur,Pune,Rail,InHouse Fleet,Tier-1,480.0,3.5,1.5,405.0,0,2026-05-23
1530,Pune,Chennai,Road,InHouse Fleet,Tier-1,284.0,15.75,1.4,753.0,0,2026-07-16
1531,Nagpur,Pune,Road,Partner-A,Tier-1,780.0,7.13,2.0,1066.0,0,2026-05-25
1532,Chennai,Kochi,Air,InHouse Fleet,Tier-2,682.0,1.98,1.8,1979.0,1,2026-05-29
1533,Chennai,Pune,Road,Partner-A,Tier-1,301.0,4.84,2.2,404.0,0,2026-06-30
1534,Coimbatore,Chennai,Road,Partner-A,Tier-1,200.0,1.47,1.2,204.0,0,2026-02-24
1535,Hyderabad,Kochi,Road,InHouse Fleet,Tier-2,847.0,4.19,3.4,964.0,0,2026-08-03
1536,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,506.0,3.96,2.0,643.0,0,2026-04-17
1538,Nagpur,Coimbatore,Road,Partner-B,Tier-2,560.0,6.1,1.4,810.0,0,2026-05-18
1539,Nagpur,Pune,Road,Partner-A,Tier-1,454.0,8.36,2.0,731.0,1,2026-07-28
1541,Indore,Nagpur,Road,InHouse Fleet,Tier-2,378.0,5.13,1.7,519.0,0,2026-07-04
1542,Indore,Chennai,Air,Partner-A,Tier-1,383.0,2.2,1.4,1214.0,0,2026-03-06
1543,Pune,Coimbatore,Road,Partner-B,Tier-2,731.0,13.58,2.8,999.0,0,2026-02-06
1544,Coimbatore,Chennai,Road,Partner-B,Tier-1,657.0,17.13,2.0,1107.0,0,2026-04-22
1545,Kochi,Coimbatore,Air,Partner-A,Tier-2,511.0,4.76,2.3,1629.0,0,2026-01-07
1546,Pune,Bengaluru,Road,InHouse Fleet,Tier-1,120.0,6.9,1.2,415.0,0,2026-03-17
1547,Kochi,Bengaluru,Road,InHouse Fleet,Tier-1,189.0,4.55,1.3,399.0,0,2026-02-09
1548,Indore,Kochi,Road,InHouse Fleet,Tier-2,409.0,6.13,2.4,635.0,0,2026-06-27
1549,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,591.0,6.38,2.3,692.0,0,2026-01-01
1551,Coimbatore,Bengaluru,Air,InHouse Fleet,Tier-1,629.0,1.73,3.0,1783.0,1,2026-05-28
1552,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,408.0,4.25,1.8,530.0,0,2026-04-18
1553,Indore,Bengaluru,Road,Partner-B,Tier-1,570.0,10.96,2.5,873.0,1,2026-06-08
1554,Pune,Chennai,Road,Partner-A,Tier-1,374.0,10.32,1.4,706.0,0,2026-03-09
1556,Coimbatore,Kochi,Road,Partner-A,Tier-2,633.0,4.19,2.9,724.0,0,2026-08-06
1557,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,590.0,6.47,2.5,744.0,0,2026-01-12
1558,Hyderabad,Bengaluru,Road,Partner-A,Tier-1,294.0,4.44,1.4,496.0,0,2026-05-30
1559,Indore,Chennai,Road,InHouse Fleet,Tier-1,71.0,8.59,0.6,291.0,0,2026-05-09
1560,Hyderabad,Chennai,Road,Partner-A,Tier-1,398.0,1.16,1.1,422.0,0,2026-05-06
1561,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,343.0,7.86,2.0,586.0,0,2026-01-01
1562,Pune,Kochi,Air,Partner-B,Tier-2,784.0,14.18,0.8,3018.0,0,2026-05-11
1564,Chennai,Kochi,Road,InHouse Fleet,Tier-2,667.0,3.05,3.3,698.0,0,2026-04-27
1565,Hyderabad,Coimbatore,Road,Partner-B,Tier-2,621.0,12.92,1.6,1069.0,0,2026-07-23
1566,Hyderabad,Pune,Air,InHouse Fleet,Tier-1,193.0,6.7,1.0,1014.0,0,2026-05-29
1567,Coimbatore,Hyderabad,Road,Partner-A,Tier-1,363.0,5.12,1.3,628.0,0,2026-01-13
1568,Pune,Indore,Road,Partner-A,Tier-2,783.0,4.16,2.8,961.0,0,2026-07-08
1569,Hyderabad,Chennai,Air,Partner-B,Tier-1,144.0,13.22,1.1,1318.0,0,2026-05-21
1570,Nagpur,Kochi,Air,Partner-B,Tier-2,666.0,4.46,1.8,1958.0,0,2026-04-15
1571,Chennai,Hyderabad,Road,Partner-B,Tier-1,392.0,15.61,1.1,866.0,0,2026-07-29
1572,Kochi,Nagpur,Road,InHouse Fleet,Tier-2,521.0,14.44,1.7,887.0,0,2026-06-10
1573,Nagpur,Kochi,Air,Partner-B,Tier-2,544.0,3.7,2.0,1661.0,0,2026-05-14
1574,Nagpur,Bengaluru,Rail,Partner-A,Tier-1,392.0,4.72,2.1,549.0,0,2026-01-25
1575,Kochi,Indore,Air,Partner-A,Tier-2,446.0,0.8,0.5,1232.0,0,2026-05-31
1576,Indore,Bengaluru,Road,InHouse Fleet,Tier-1,413.0,5.25,2.1,539.0,0,2026-03-29
1577,Indore,Pune,Road,Partner-A,Tier-1,189.0,5.76,0.8,358.0,0,2026-04-11
1578,Chennai,Indore,Road,Partner-B,Tier-2,841.0,11.75,2.5,963.0,0,2026-01-26
1579,Nagpur,Kochi,Air,Partner-B,Tier-2,1071.0,14.95,1.7,3691.0,0,2026-05-12
1580,Hyderabad,Coimbatore,Road,InHouse Fleet,Tier-2,495.0,9.16,3.0,700.0,0,2026-04-12
1581,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,446.0,11.11,1.4,808.0,0,2026-06-12
1582,Chennai,Coimbatore,Air,InHouse Fleet,Tier-2,519.0,4.72,0.6,1786.0,1,2026-07-22
1583,Coimbatore,Kochi,Road,Partner-B,Tier-2,837.0,1.84,3.1,893.0,0,2026-04-10
1584,Kochi,Pune,Air,Partner-A,Tier-1,122.0,6.7,1.1,944.0,0,2026-01-25
1585,Nagpur,Bengaluru,Road,InHouse Fleet,Tier-1,437.0,11.62,2.7,774.0,0,2026-05-28
1586,Chennai,Indore,Road,InHouse Fleet,Tier-2,493.0,0.23,1.9,487.0,0,2026-01-01
1587,Bengaluru,Coimbatore,Road,InHouse Fleet,Tier-2,613.0,5.97,3.1,744.0,1,2026-04-04
1588,Bengaluru,Kochi,Air,InHouse Fleet,Tier-2,464.0,0.94,1.4,1434.0,0,2026-03-09
1589,Indore,Coimbatore,Road,Partner-B,Tier-2,798.0,2.84,3.1,913.0,0,2026-01-23
1591,Pune,Bengaluru,Rail,InHouse Fleet,Tier-1,199.0,6.15,2.4,343.0,1,2026-08-15
1592,Hyderabad,Indore,Road,Partner-A,Tier-2,749.0,15.12,2.6,1168.0,0,2026-04-16
1593,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,288.0,5.53,2.3,474.0,0,2026-05-30
1594,Pune,Bengaluru,Road,Partner-B,Tier-1,329.0,8.75,1.4,606.0,0,2026-04-05
1595,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,677.0,6.65,2.6,891.0,0,2026-03-03
1596,Kochi,Hyderabad,Road,InHouse Fleet,Tier-1,213.0,2.99,0.7,222.0,0,2026-05-09
1597,Pune,Kochi,Road,InHouse Fleet,Tier-2,688.0,7.62,2.2,944.0,0,2026-07-06
1598,Coimbatore,Hyderabad,Road,Partner-A,Tier-1,625.0,1.79,1.8,737.0,0,2026-03-09
1600,Coimbatore,Bengaluru,Road,Partner-A,Tier-1,210.0,5.47,2.2,359.0,0,2026-05-27
1601,Kochi,Coimbatore,Road,InHouse Fleet,Tier-2,861.0,13.06,4.0,1256.0,0,2026-01-30
1602,Indore,Pune,Road,InHouse Fleet,Tier-1,620.0,6.28,2.2,662.0,0,2026-05-09
1603,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,503.0,6.65,1.7,720.0,0,2026-02-17
1604,Bengaluru,Kochi,Road,Partner-A,Tier-2,388.0,4.18,1.1,536.0,0,2026-01-19
1605,Pune,Chennai,Road,InHouse Fleet,Tier-1,404.0,1.25,2.1,456.0,0,2026-05-07
1607,Chennai,Nagpur,Air,Partner-B,Tier-2,551.0,4.57,1.1,1796.0,0,2026-06-29
1608,Bengaluru,Pune,Road,Partner-B,Tier-1,686.0,9.96,2.2,981.0,0,2026-08-01
1609,Nagpur,Hyderabad,Rail,InHouse Fleet,Tier-1,356.0,7.28,2.7,358.0,0,2026-05-30
1610,Hyderabad,Pune,Rail,InHouse Fleet,Tier-1,206.0,1.9,1.2,310.0,0,2026-02-19
1611,Coimbatore,Indore,Road,InHouse Fleet,Tier-2,444.0,0.89,2.3,477.0,0,2026-07-13
1612,Nagpur,Hyderabad,Road,Partner-A,Tier-1,546.0,2.96,2.2,706.0,0,2026-05-14
1613,Kochi,Indore,Road,Partner-B,Tier-2,547.0,4.61,1.4,726.0,0,2026-07-11
1614,Bengaluru,Hyderabad,Air,InHouse Fleet,Tier-1,358.0,4.87,0.5,1336.0,0,2026-05-29
1615,Nagpur,Pune,Road,InHouse Fleet,Tier-1,522.0,4.92,2.5,668.0,0,2026-08-13
1617,Indore,Hyderabad,Road,Partner-B,Tier-1,263.0,5.49,2.6,453.0,0,2026-05-27
1618,Bengaluru,Chennai,Air,InHouse Fleet,Tier-1,342.0,7.45,1.5,1589.0,0,2026-08-07
1619,Nagpur,Coimbatore,Air,Partner-A,Tier-2,647.0,3.96,1.9,1911.0,0,2026-06-14
1621,Coimbatore,Nagpur,Road,InHouse Fleet,Tier-2,773.0,2.42,2.2,810.0,0,2026-03-04
1622,Chennai,Nagpur,Road,Partner-B,Tier-2,756.0,8.07,3.3,867.0,0,2026-06-06
1623,Nagpur,Kochi,Road,Partner-B,Tier-2,610.0,10.13,3.0,890.0,1,2026-07-07
1624,Pune,Kochi,Air,Partner-A,Tier-2,661.0,3.46,1.1,1942.0,0,2026-08-08
1625,Nagpur,Kochi,Road,InHouse Fleet,Tier-2,583.0,19.12,2.6,1053.0,0,2026-06-11
1626,Indore,Chennai,Road,Partner-B,Tier-1,84.0,14.58,0.5,609.0,0,2026-05-09
1627,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,696.0,2.03,3.0,708.0,0,2026-02-17
1628,Bengaluru,Indore,Air,InHouse Fleet,Tier-2,991.0,0.96,1.4,2580.0,0,2026-03-30
1629,Indore,Kochi,Air,Partner-A,Tier-2,491.0,4.77,0.6,1639.0,0,2026-05-07
1630,Nagpur,Kochi,Road,InHouse Fleet,Tier-2,511.0,6.68,2.4,683.0,0,2026-05-29
1631,Indore,Pune,Air,Partner-A,Tier-1,193.0,18.94,0.5,2057.0,0,2026-06-11
1632,Hyderabad,Bengaluru,Road,Partner-A,Tier-1,480.0,18.52,2.3,871.0,0,2026-06-03
1633,Kochi,Indore,Road,InHouse Fleet,Tier-2,731.0,8.76,1.9,996.0,0,2026-02-05
1634,Indore,Kochi,Road,InHouse Fleet,Tier-2,621.0,4.02,1.6,885.0,0,2026-08-15
1635,Coimbatore,Kochi,Road,InHouse Fleet,Tier-2,485.0,12.1,2.1,884.0,0,2026-05-31
1636,Indore,Kochi,Road,InHouse Fleet,Tier-2,667.0,6.0,2.4,833.0,0,2026-03-22
1638,Coimbatore,Bengaluru,Road,Partner-B,Tier-1,68.0,1.63,2.0,120.0,0,2026-02-16
1639,Bengaluru,Chennai,Road,InHouse Fleet,Tier-1,376.0,1.7,1.1,539.0,0,2026-08-22
1640,Chennai,Indore,Road,InHouse Fleet,Tier-2,807.0,4.04,3.6,964.0,0,2026-07-23
1641,Pune,Chennai,Road,Partner-A,Tier-1,125.0,10.77,0.6,370.0,0,2026-06-21
1642,Bengaluru,Hyderabad,Rail,Partner-B,Tier-1,74.0,2.2,1.7,142.0,0,2026-05-28
1643,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,634.0,4.04,3.1,679.0,0,2026-08-19
1644,Chennai,Pune,Road,InHouse Fleet,Tier-1,240.0,14.5,1.7,487.0,0,2026-01-27
1645,Bengaluru,Nagpur,Air,Partner-A,Tier-2,854.0,7.27,1.2,2605.0,0,2026-08-22
1646,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,322.0,7.89,0.9,573.0,0,2026-07-08
1647,Indore,Nagpur,Road,InHouse Fleet,Tier-2,621.0,11.03,1.6,949.0,0,2026-06-14
1648,Pune,Bengaluru,Road,Partner-A,Tier-1,429.0,4.11,3.1,549.0,0,2026-07-31
1650,Chennai,Bengaluru,Rail,Partner-A,Tier-1,191.0,15.16,1.2,587.0,0,2026-02-21
1651,Hyderabad,Chennai,Air,Partner-A,Tier-1,374.0,8.95,0.6,1727.0,0,2026-03-16
1652,Nagpur,Indore,Road,Partner-A,Tier-2,581.0,5.0,1.6,720.0,0,2026-04-02
1653,Chennai,Nagpur,Air,InHouse Fleet,Tier-2,412.0,13.29,1.4,2021.0,0,2026-03-03
1656,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,411.0,8.67,1.7,690.0,0,2026-03-07
1657,Chennai,Coimbatore,Road,Partner-A,Tier-2,603.0,5.39,1.5,756.0,0,2026-06-01
1658,Hyderabad,Pune,Road,Partner-B,Tier-1,322.0,8.06,2.2,486.0,0,2026-03-21
1659,Bengaluru,Pune,Road,Partner-B,Tier-1,132.0,2.63,1.5,247.0,0,2026-05-20
1660,Kochi,Hyderabad,Rail,Partner-A,Tier-1,636.0,12.13,3.3,804.0,0,2026-05-24
1661,Hyderabad,Kochi,Road,InHouse Fleet,Tier-2,808.0,18.73,3.5,1354.0,0,2026-06-13
1662,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,524.0,1.19,1.4,639.0,0,2026-05-10
1663,Pune,Nagpur,Road,Partner-B,Tier-2,595.0,3.43,3.2,721.0,0,2026-08-05
1664,Hyderabad,Coimbatore,Road,Partner-A,Tier-2,339.0,3.19,2.5,552.0,0,2026-07-09
1665,Hyderabad,Coimbatore,Road,Partner-A,Tier-2,1002.0,9.35,2.8,1241.0,0,2026-03-05
1666,Nagpur,Kochi,Road,Partner-A,Tier-2,639.0,6.43,2.2,811.0,0,2026-01-29
1667,Kochi,Indore,Air,Partner-A,Tier-2,515.0,3.88,1.6,1754.0,0,2026-08-08
1668,Bengaluru,Kochi,Road,Partner-B,Tier-2,725.0,4.37,2.0,885.0,0,2026-07-21
1669,Indore,Kochi,Road,InHouse Fleet,Tier-2,860.0,3.59,2.8,1022.0,0,2026-08-25
1670,Pune,Kochi,Road,Partner-A,Tier-2,646.0,8.54,3.0,804.0,0,2026-03-28
1671,Nagpur,Pune,Road,Partner-B,Tier-1,580.0,6.35,2.6,709.0,0,2026-04-06
1672,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,545.0,4.2,1.8,626.0,0,2026-01-31
1673,Kochi,Hyderabad,Air,Partner-A,Tier-1,156.0,3.64,1.7,821.0,0,2026-03-24
1674,Bengaluru,Chennai,Road,InHouse Fleet,Tier-1,229.0,13.44,1.7,732.0,0,2026-05-23
1675,Bengaluru,Indore,Road,Partner-B,Tier-2,822.0,11.92,3.0,1049.0,0,2026-07-02
1676,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,40.0,8.61,0.8,386.0,0,2026-02-02
1677,Indore,Kochi,Road,Partner-A,Tier-2,623.0,11.07,2.4,845.0,0,2026-07-28
1678,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,92.0,1.65,0.7,331.0,0,2026-06-29
1679,Nagpur,Indore,Air,Partner-A,Tier-2,564.0,2.18,0.6,1574.0,0,2026-04-10
1680,Chennai,Bengaluru,Road,InHouse Fleet,Tier-1,296.0,1.96,1.5,440.0,0,2026-05-28
1681,Pune,Bengaluru,Air,InHouse Fleet,Tier-1,286.0,5.52,1.1,1289.0,0,2026-03-14
1682,Chennai,Kochi,Road,InHouse Fleet,Tier-2,551.0,11.32,2.3,896.0,0,2026-06-15
1683,Coimbatore,Hyderabad,Air,Partner-B,Tier-1,153.0,3.92,1.8,768.0,0,2026-05-11
1684,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,1063.0,12.4,3.0,1283.0,0,2026-07-01
1685,Indore,Pune,Road,InHouse Fleet,Tier-1,686.0,3.42,2.3,859.0,0,2026-07-13
1686,Bengaluru,Chennai,Road,Partner-A,Tier-1,141.0,4.95,1.8,394.0,0,2026-01-18
1687,Pune,Bengaluru,Rail,Partner-A,Tier-1,635.0,3.88,1.7,661.0,0,2026-08-03
1688,Bengaluru,Chennai,Road,Partner-B,Tier-1,278.0,4.66,1.7,516.0,1,2026-05-06
1689,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,673.0,5.06,2.3,720.0,0,2026-07-30
1692,Nagpur,Pune,Road,InHouse Fleet,Tier-1,339.0,0.93,1.6,314.0,0,2026-01-07
1693,Pune,Coimbatore,Air,Partner-A,Tier-2,531.0,7.12,1.9,1873.0,0,2026-06-12
1694,Indore,Pune,Road,Partner-A,Tier-1,527.0,4.97,1.9,650.0,0,2026-05-04
1695,Coimbatore,Kochi,Road,Partner-A,Tier-2,673.0,15.13,3.0,1029.0,0,2026-04-24
1696,Kochi,Hyderabad,Road,InHouse Fleet,Tier-1,264.0,8.32,0.8,542.0,0,2026-03-25
1697,Bengaluru,Nagpur,Rail,InHouse Fleet,Tier-2,415.0,6.9,1.0,568.0,0,2026-03-25
1698,Indore,Bengaluru,Road,InHouse Fleet,Tier-1,189.0,14.54,0.6,596.0,0,2026-03-24
1699,Bengaluru,Kochi,Rail,Partner-B,Tier-2,355.0,13.57,1.0,542.0,0,2026-04-15
1700,Kochi,Coimbatore,Road,InHouse Fleet,Tier-2,652.0,15.59,3.6,1105.0,1,2026-07-27
1701,Coimbatore,Hyderabad,Road,InHouse Fleet,Tier-1,135.0,3.6,1.3,275.0,0,2026-04-12
1702,Nagpur,Chennai,Road,InHouse Fleet,Tier-1,302.0,1.91,1.2,406.0,0,2026-08-01
1703,Indore,Kochi,Road,Partner-A,Tier-2,897.0,0.94,3.5,891.0,0,2026-04-03
1704,Hyderabad,Nagpur,Air,InHouse Fleet,Tier-2,866.0,,2.2,2968.0,0,2026-08-24
1705,Hyderabad,Indore,Rail,Partner-B,Tier-2,644.0,0.77,1.5,482.0,0,2026-03-01
1706,Kochi,Indore,Air,InHouse Fleet,Tier-2,634.0,6.42,3.0,2152.0,0,2026-04-12
1707,Hyderabad,Bengaluru,Air,Partner-B,Tier-1,688.0,1.3,1.7,1900.0,1,2026-08-25
1708,Nagpur,Pune,Road,InHouse Fleet,Tier-1,444.0,12.08,2.2,736.0,0,2026-01-24
1709,Kochi,Bengaluru,Road,Partner-A,Tier-1,291.0,7.85,1.9,570.0,0,2026-08-17
1710,Nagpur,Indore,Rail,Partner-B,Tier-2,393.0,,2.0,542.0,0,2026-08-09
1711,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,421.0,6.52,1.6,579.0,0,2026-08-11
1712,Bengaluru,Coimbatore,Road,Partner-B,Tier-2,799.0,2.41,4.0,787.0,0,2026-04-19
1714,Coimbatore,Nagpur,Road,Partner-B,Tier-2,536.0,3.8,2.0,555.0,0,2026-06-16
1715,Nagpur,Coimbatore,Rail,Partner-A,Tier-2,702.0,10.23,2.9,806.0,1,2026-05-20
1716,Kochi,Nagpur,Road,InHouse Fleet,Tier-2,585.0,1.18,2.0,706.0,0,2026-04-04
1718,Hyderabad,Nagpur,Road,InHouse Fleet,Tier-2,617.0,3.55,2.0,697.0,0,2026-06-30
1719,Chennai,Kochi,Road,InHouse Fleet,Tier-2,202.0,3.14,2.6,292.0,1,2026-03-05
